,Ind_Id,Gender,Car_Owner,Property_Owner,Children,Annual_Income,Type_Income,Education,Marital_Status,Housing_Type,Years_Of_Birth,Employed_Years,Type_Occupation,Family_Members,Label
679,5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.31,-14.1,Laborers,2,0
680,5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,25.87,-1.82,Not_Known,1,0
681,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.7,-11.28,Laborers,3,0
682,5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,48.71,-4.71,High skill tech staff,2,0
683,5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,62.7,-5.62,Drivers,1,0
684,5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,58.13,-9.98,Managers,2,0
685,5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,34.02,-4.6,Laborers,4,0
686,5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,29.05,-1.32,Sales staff,2,0
687,5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,43.76,-12.61,Laborers,3,0
688,5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.66,-6.81,Laborers,2,0
689,5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,53.58,-5.22,Laborers,2,0
690,5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,47.63,-2.43,Laborers,2,0
691,5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,36.9,-1.08,Core staff,3,0
692,5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,31.18,-2.76,Accountants,2,0
693,5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,54.75,-4.72,Not_Known,2,0
694,5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,57.13,-10.11,Core staff,3,0
695,5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.47,-5.97,Managers,2,0
696,5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,47.61,-3.73,Laborers,1,0
697,5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27.3,-5.14,Sales staff,2,0
698,5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38.41,-9.6,Core staff,2,0
699,5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.21,-6.21,Laborers,2,0
700,5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.88,-11.36,Cooking staff,1,0
701,5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.19,-2.54,Laborers,3,0
702,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.88,-15.07,Core staff,2,0
703,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,40.17,-15.13,Not_Known,2,0
704,5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,59.11,-2.96,Not_Known,2,0
705,5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.08,-1.8,High skill tech staff,1,0
706,5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,43.87,-4.52,Managers,2,0
707,5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,32.0,-10.12,Sales staff,3,0
708,5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,46.61,-2.47,Not_Known,2,0
709,5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,37.99,-4.8,Drivers,1,0
710,5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,46.99,-3.43,Laborers,3,0
711,5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,36.48,-10.04,High skill tech staff,3,0
712,5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.81,-9.13,Managers,1,0
713,5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,54.52,-8.63,Not_Known,2,0
714,5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,31.5,-12.3,Not_Known,3,0
715,5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.5,-3.77,Cleaning staff,3,0
716,5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,32.02,-3.18,Laborers,2,0
717,5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,32.61,-0.5,Core staff,3,0
718,5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.15,-1.37,Sales staff,2,0
719,5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,48.75,-6.71,Managers,2,0
720,5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,29.21,-4.26,Sales staff,2,0
721,5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,41.65,-19.44,Medicine staff,2,0
722,5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24.38,-1.85,Sales staff,2,0
723,5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.36,-7.14,Managers,3,0
724,5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,35.67,-13.92,Managers,2,0
725,5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,25.76,-5.48,High skill tech staff,3,0
726,5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.3,-1.52,Security staff,1,0
727,5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,46.89,-12.6,Laborers,2,0
728,5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.4,-17.78,Medicine staff,3,0
729,5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,31.08,-2.89,Drivers,1,0
730,5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,30.01,-2.04,Drivers,4,0
731,5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.21,-6.21,Laborers,2,0
732,5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.71,-9.6,Laborers,2,0
733,5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,41.41,-4.34,HR staff,2,0
734,5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.87,-4.96,High skill tech staff,1,0
735,5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,40.74,-18.92,Laborers,2,0
736,5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,40.49,-6.93,Not_Known,2,0
737,5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37.08,-3.89,Not_Known,3,0
738,5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.04,-0.86,Drivers,2,0
739,5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,27.77,-6.69,Laborers,2,0
740,5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,31.96,-1.26,Core staff,2,0
741,5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,51.98,-9.01,Laborers,1,0
742,5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,29.23,-4.1,Not_Known,2,0
743,5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,56.19,-3.18,Not_Known,2,0
744,5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,37.24,-9.6,Accountants,2,0
745,5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.69,-8.47,Laborers,1,0
746,5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,36.94,-6.62,High skill tech staff,2,0
747,5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,42.21,-4.01,Drivers,2,0
748,5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,31.57,-7.0,Sales staff,3,0
749,5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,28.05,-2.24,Core staff,1,0
750,5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,43.66,-4.13,Managers,2,0
751,5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,38.62,-3.68,Accountants,1,0
752,5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.22,-11.87,Drivers,2,0
753,5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,35.19,-6.29,Accountants,2,0
754,5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,38.3,-4.45,Laborers,3,0
755,5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,37.11,-5.87,Laborers,1,0
756,5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.05,-5.28,Laborers,1,0
757,5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,44.33,-8.67,Managers,2,0
758,5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,55.67,-10.85,Not_Known,2,0
759,5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.16,-7.93,Cooking staff,1,0
760,5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,33.16,-3.25,Waiters/barmen staff,1,0
761,5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,30.95,-4.58,Core staff,4,0
762,5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.34,-10.05,Laborers,2,0
763,5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,47.87,-3.29,Not_Known,2,0
764,5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,34.87,-13.52,Cleaning staff,2,0
765,5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,33.5,-1.63,Sales staff,4,0
766,5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,58.21,-18.21,Core staff,2,0
767,5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42.3,-6.02,Secretaries,4,0
768,5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.33,-2.05,Not_Known,2,0
769,5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,50.08,-4.77,Sales staff,2,0
770,5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,24.36,-4.42,Drivers,2,0
771,5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,50.25,-5.62,Laborers,1,0
772,5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,37.44,-5.72,Core staff,3,0
773,5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,51.61,-16.39,Managers,2,0
774,5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,40.03,-1.09,Core staff,4,0
775,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,24.55,-2.53,Core staff,2,0
776,5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,33.41,-7.1,Managers,1,0
777,5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.15,-6.12,Laborers,2,0
778,5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,27.47,-4.43,Core staff,2,0
779,5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,27.79,-2.26,Laborers,3,0
780,5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.51,-7.73,Laborers,1,0
781,5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,27.92,-4.38,Sales staff,1,0
782,5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,62.55,-7.01,High skill tech staff,1,0
783,5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,41.59,-2.72,Laborers,3,0
784,5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.49,-7.56,Core staff,2,0
785,5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.62,-8.19,Core staff,2,0
786,5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,30.62,-7.96,Laborers,4,0
787,5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.08,-9.22,Drivers,2,0
788,5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,42.3,-9.25,Laborers,2,0
789,5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,30.38,-10.69,Core staff,2,0
790,5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,59.44,-8.77,Security staff,2,0
791,5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,27.67,-1.38,Laborers,2,0
792,5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,35.74,-1.84,Not_Known,2,0
793,5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,44.29,-2.32,Laborers,2,0
794,5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,30.43,-5.35,Core staff,2,0
795,5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,44.35,-0.85,Sales staff,2,0
796,5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,47.45,-1.51,Laborers,3,0
797,5028930,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47.13,-4.9,Sales staff,2,0
798,5116643,F,N,Y,0,261000.0,Working,Secondary / secondary special,Married,House / apartment,54.92,-7.01,Laborers,2,0
799,5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,47.82,-6.47,Laborers,2,0
800,5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,60.58,-10.56,Managers,2,0
801,5033814,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.04,-3.24,Laborers,2,0
802,5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,54.49,-6.53,High skill tech staff,1,0
803,5126308,F,N,N,0,112500.0,Working,Higher education,Single / not married,Co-op apartment,35.04,-1.45,Core staff,1,0
804,5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,49.57,-6.83,Managers,3,0
805,5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.58,-6.47,Drivers,2,0
806,5068692,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,32.38,-2.64,Laborers,1,0
807,5085780,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,49.3,-11.05,Managers,2,0
808,5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,29.39,-4.44,Accountants,3,0
809,5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,39.99,-5.87,Not_Known,4,0
810,5045742,M,Y,N,0,225000.0,Commercial associate,Higher education,Married,House / apartment,36.36,-4.3,Not_Known,2,0
811,5053173,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,45.79,-6.56,Core staff,2,0
812,5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,30.47,-7.03,High skill tech staff,4,0
813,5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.59,-3.02,Core staff,1,0
814,5054097,M,Y,N,2,202500.0,Working,Higher education,Married,House / apartment,32.15,-1.99,Drivers,4,0
815,5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,27.67,-1.38,Laborers,2,0
816,5037254,M,N,N,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,23.02,-1.23,Laborers,1,0
817,5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,42.1,-15.06,Medicine staff,4,0
818,5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,56.06,-6.35,Cleaning staff,2,0
819,5117605,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,38.62,-6.18,Core staff,2,0
820,5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,49.17,-0.52,Not_Known,3,0
821,5066465,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,44.41,-3.85,Laborers,1,0
822,5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,61.36,-9.61,Medicine staff,2,0
823,5117551,M,Y,N,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.42,-7.85,Drivers,3,0
824,5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,27.88,-6.41,Not_Known,2,0
825,5028802,F,N,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,43.19,-2.98,Laborers,4,0
826,5024838,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,House / apartment,38.75,-5.68,Not_Known,1,0
827,5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,55.0,-19.21,Sales staff,2,0
828,5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,37.99,-8.24,Sales staff,3,0
829,5058286,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,40.81,-9.41,Not_Known,2,0
830,5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,57.53,-8.03,Laborers,3,0
831,5061253,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25.48,-4.8,Not_Known,2,0
832,5046191,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,47.34,-1.55,Managers,4,0
833,5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,49.39,-10.69,Security staff,2,0
834,5033966,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.38,-8.64,Sales staff,2,0
835,5065571,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.91,-4.22,Drivers,2,0
836,5035866,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.37,-3.36,Cooking staff,2,0
837,5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,59.99,-1.7,Security staff,2,0
838,5028990,F,N,N,2,81000.0,Working,Lower secondary,Single / not married,House / apartment,42.12,-6.39,Sales staff,3,0
839,5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.56,-0.64,Sales staff,3,0
840,5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.58,-5.12,Not_Known,2,0
841,5061896,M,N,Y,1,292500.0,State servant,Higher education,Married,House / apartment,46.12,-9.63,Core staff,3,0
842,5044940,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,43.91,-15.45,Managers,4,0
843,5048610,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,41.8,-9.02,Laborers,1,0
844,5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.24,-8.89,Sales staff,3,0
845,5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,27.28,-1.22,Managers,3,0
846,5132752,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.96,-0.62,Drivers,1,0
847,5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,39.24,-19.36,Medicine staff,4,0
848,5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,33.01,-5.27,Laborers,3,0
849,5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,34.14,-0.76,Laborers,4,0
850,5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,62.5,-6.12,High skill tech staff,2,0
851,5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,47.26,-4.55,Not_Known,2,0
852,5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,45.0,-3.99,Drivers,3,0
853,5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.59,-2.45,Core staff,1,0
854,5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,52.39,-1.84,Not_Known,1,0
855,5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.34,-6.94,Laborers,2,0
856,5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,38.73,-20.27,Managers,2,0
857,5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,37.82,-4.27,Laborers,1,0
858,5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,28.65,-2.68,Not_Known,2,0
859,5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.19,-9.15,Not_Known,1,0
860,5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27.3,-5.14,Sales staff,2,0
861,5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,28.41,-3.45,High skill tech staff,2,0
862,5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,44.11,-5.11,Laborers,1,0
863,5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,30.15,-4.3,Private service staff,2,0
864,5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.18,-0.64,Drivers,2,0
865,5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,33.99,-0.73,Drivers,4,0
866,5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,64.0,-1.28,Not_Known,2,0
867,5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,37.85,-5.12,Laborers,2,0
868,5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,43.92,-6.96,Drivers,4,0
869,5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,49.13,-10.96,Not_Known,3,0
870,5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,31.38,-4.6,Cooking staff,3,0
871,5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,51.85,-8.16,High skill tech staff,2,0
872,5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,33.89,-0.51,Core staff,1,0
873,5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,54.34,-1.31,Managers,2,0
874,5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.18,-3.93,Laborers,4,0
875,5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,48.14,-5.42,Core staff,1,0
876,5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,24.93,-3.1,Managers,1,0
877,5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,28.26,-8.18,Core staff,2,0
878,5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,37.66,-17.19,Core staff,3,0
879,5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53.72,-11.75,Low-skill Laborers,2,0
880,5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.35,-4.18,Drivers,1,0
881,5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,31.55,-0.24,Managers,4,0
882,5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.05,-18.99,High skill tech staff,2,0
883,5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.88,-4.95,Core staff,1,0
884,5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,41.52,-8.61,Laborers,2,0
885,5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.1,-10.55,Not_Known,4,0
886,5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,55.76,-4.99,Managers,2,0
887,5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,27.34,-4.52,Drivers,2,0
888,5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,30.87,-12.49,Cleaning staff,4,0
889,5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,43.6,-2.15,Sales staff,3,0
890,5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,47.82,-6.47,Laborers,2,0
891,5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,29.93,-9.78,Secretaries,3,0
892,5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.89,-6.44,Laborers,2,0
893,5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.19,-2.13,Core staff,2,0
894,5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,57.62,-6.3,Not_Known,2,0
895,5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,22.67,-2.03,Laborers,2,0
896,5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,38.98,-16.3,Core staff,4,0
897,5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.36,-1.27,Laborers,2,0
898,5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.86,-1.05,Laborers,1,0
899,5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,41.86,-6.78,Sales staff,2,0
900,5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,47.93,-10.12,Medicine staff,2,0
901,5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,36.86,-5.62,Core staff,2,0
902,5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,59.18,-2.21,Managers,2,0
903,5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.08,-9.88,Managers,2,0
904,5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.63,-6.72,Not_Known,1,0
905,5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,23.82,-2.93,Drivers,3,0
906,5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.29,-3.03,Sales staff,3,0
907,5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.23,-7.66,Drivers,2,0
